id,domain,review_bucket,status,codex,doubao,kimi,sentence
1862-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,本科及以上学历/K | 模式识别/K | 数学/K | 计算机/K | 相关专业/K,本科及以上学历/K | 模式识别/K | 数学/K | 计算机/K | 信息类/K,本科及以上学历/K | 模式识别/K | 数学/K | 计算机/K | 信息类/K, 任职要求： 1.本科及以上学历，模式识别/数学/计算机/信息类相关专业；
1863-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,协调/T | 分析能力/T,跨部门协作/T | 计划/T | 组织/T | 协调/T | 沟通/T | 分析能力/T,跨部门协作/T | 计划/T | 组织/T | 协调/T | 沟通/T | 分析能力/T, 5、 具备良好的跨部门协作关系，较强的计划、组织、协调、沟通及分析能力。
1867-s0003,人工智能招聘,kimi_backs_doubao,span_mismatch,VMware/S | 云计算/K,VMware虚拟化/S | 云计算/K,VMware虚拟化/S | 云计算/K,掌握VMware虚拟化应用和管理，了解企业云计算应用相关知识；
1867-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,管理/S,[],[],3.负责数据中心机房日常管理；
1869-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,收集/S | 分析/S | 数据有敏感度/T,[],[],3、擅长对于科技及商业趋势的跟踪、收集、分析，对数据有敏感度；
1869-s0004,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],行业分析/S | 案例报告/S,行业分析/S | 案例报告/S,4、具有产出理性、有深度的行业分析与案例报告的能力；
1870-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,服务器虚拟化技术/K | 云计算/K | KVM/S | Xen/K | Openstack/S,服务器虚拟化技术/K | 云计算框架/K | KVM/S | Xen/S | Openstack/S,服务器虚拟化技术/K | 云计算框架/K | KVM/S | Xen/S | Openstack/S, 2.熟悉服务器虚拟化技术及常见的云计算框架，例如：KVM，Xen，Openstack等；
1870-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,网络/K | 服务器/K | 云计算/K | 信息安全/K | 配置/S,网络/K | 服务器/K | 存储/K | 虚拟化/K | 云计算/K | 容灾备份/K | 信息安全/K | 配置/S | 现场实施交付/S,网络/K | 服务器/K | 存储/K | 虚拟化/K | 云计算/K | 容灾备份/K | 信息安全/K | 配置/S | 现场实施交付/S, 6.具有网络、服务器、存储、虚拟化、云计算、容灾备份和信息安全等相关配置和现场实施交付经验；
1872-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,网络/K,网络事件分析/S,网络事件分析/S, 4、能够从网络事件分析中发现问题;
1872-s0010,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],巡检/S | 监控/S,巡检/S | 监控/S,有巡检、监控经验。
1873-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,C++/S | Python/S | 编程语言/K,C/S | C++/S | Python/S | 编程语言/K | 编程能力/S,C/S | C++/S | Python/S | 编程语言/K | 编程能力/S,4. 熟悉C／C++， Python等编程语言或具备一门常用语言的编程能力；
1873-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,测量/S | 数学/K | 硕士/K | 博士/K,摄影测量/K | 数学/K | 硕士/K | 博士/K,摄影测量/K | 数学/K | 硕士/K | 博士/K,5. 摄影测量、数学领域硕士及博士优先；
1873-s0009,人工智能招聘,kimi_backs_doubao,empty_mismatch,测量/S,[],[],6. 武汉大学遥感信息工程学院遥感系、摄影测量系毕业生优先；
1876-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,网络/K,[],[],旗下设立：汇众传媒、汇众鼎视、汇众益智创业孵化器、汇众游戏学院、动漫学院、数字影视学院、亿玛客网络营销学院等九大项目，面向六大产业领域、全国下设四十多个分支机构，合作院校200多所，合作企业50000多家。
1876-s0005,人工智能招聘,kimi_backs_doubao,empty_mismatch,培育/S,[],[],1、培训课程目标：汇众传媒响应政府《推动职业教育现代化》，致力于培育具有专业技能与工匠精神的高素质劳动者和人才。
1876-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,移动教学实训/S,[],[],实训课程特色：走访上千家动漫影视企业，立足目前动漫影视行业发展趋势，独立自主研发动漫影视课程，紧跟时代，独创“云世界”移动教学实训，随时随地享受学习。
1878-s0002,人工智能招聘,kimi_backs_doubao,empty_mismatch,供应链/K,[],[],全国领先的线上电商+实体水果店供应链和营销管理服务商。
1879-s0002,人工智能招聘,kimi_backs_doubao,span_mismatch,推荐/S | 广告/K | 算法/K,推荐/K | 广告/K | 搜索/K | 算法经验/S,推荐/K | 广告/K | 搜索/K | 算法经验/S,有推荐/广告/搜索相关的算法经验优先。
1880-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,自动驾驶行业/K,自动驾驶行业/K | 行业前沿技术趋势/K,自动驾驶行业/K | 行业前沿技术趋势/K, 2、熟悉自动驾驶行业，对行业前沿技术趋势和现状有深刻认识；
1880-s0006,人工智能招聘,kimi_backs_doubao,span_mismatch,研发/S,视觉3D/K | 激光点云/K | 研发经验/S,视觉3D/K | 激光点云/K | 研发经验/S, 4、在视觉3D或激光点云等专业技术领域，有着丰富的研发经验；
1881-s0002,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],技术难题攻关/S,技术难题攻关/S, 3、能前瞻性地考虑业务需求，对系统的架构发展进行规划并推进实施，主导技术难题攻关；
1881-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,医疗行业/K,移动医疗行业/K,移动医疗行业/K, 4、具备移动医疗行业的工作经验的优先考虑；
1881-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,设计系统/S | 产品开发/S,核心技术创新开发/S | 互联网医疗产品开发/K,核心技术创新开发/S | 互联网医疗产品开发/K, 5、具备设计系统的架构、核心技术创新开发的能力，对互联网医疗产品开发有深入理解；
1881-s0016,人工智能招聘,kimi_backs_doubao,span_mismatch,分布式/K,分布式集群开发/S,分布式集群开发/S, 4、具有较大规模分布式集群开发经验优先。
1882-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,内容运营/S,文案策划/S | 内容运营/S,文案策划/S | 内容运营/S,更多数据：搜索马克数据网来源：www.macrodatas.cn 岗位职责： 1. 开展平台的文案策划及内容运营工作；
1882-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,有创意/T | 头脑灵活/T,创意/T | 头脑灵活/T | 调性/T | 温度/T | 用户打交道/T,创意/T | 头脑灵活/T | 调性/T | 温度/T | 用户打交道/T, 3、有创意、头脑灵活、有调性，有温度，对文字有感觉，喜欢跟用户打交道；
1883-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,网络/K,[],[],月薪过万不是梦 学习晋升步步升到家了（daojiale.com）网络科技有限公司成立于2009年4月，旗下子公司有广积粮地产、中房网络、昊东地产、桥钢房产从事一手房屋住宅销售、一手商业地产销售（门面、商铺、写字楼）。
1883-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,职称/K,[],[],经过近10年的发展，公司营业资质到达了A级，直营门店规模到达300多家，不动产经纪人规模到达5000余名，其中全国房地产经纪人职称3名，重庆市房地产经纪人协理职称500余名，业务涉及渝中、江北、大坪、杨家坪、石桥铺、二郎、沙坪坝、南坪、江津、巴南、北碚、大渡口区十个区域市场。
1883-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,热忱/T,[],[],“天高任鸟飞，海阔任鱼跃”，广积粮是创业人的大舞台，更上年青人的大舞台，热忱欢迎广大有志之士加盟企业，共谋发展。
1883-s0011,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[],无需地产行业经验，面试后岗前培训。
1883-s0015,人工智能招聘,kimi_backs_doubao,empty_mismatch,诚信/T | 创造良好/S | 周到的服务/K,[],[],公司尊崇“踏实、拼搏、责任”的企业精神，并以诚信、共赢、开创经营理念，创造良好的企业环境，以全新的管理模式，完善的技术，周到的服务，卓越的品质为生存根本，我们始终坚持用户至上用心服务于客户，坚持用自己的服务去打动客户。
1884-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,设计/S,[],[],岗位职责：1.负责Andorid平台产品的核心框架的设计和改进；
1884-s0002,人工智能招聘,kimi_backs_doubao,empty_mismatch,Android/S | 开发/S,[],[],3.完成Android平台产品的开发工作；
1884-s0006,人工智能招聘,kimi_backs_doubao,span_mismatch,Android/S,Android平台开发/S,Android平台开发/S,2.3年左右Android平台开发经验；
1884-s0011,人工智能招聘,kimi_backs_doubao,span_mismatch,Android/S,Android平台安全防护策略/K,Android平台安全防护策略/K,7.熟悉Android平台安全防护策略；
1884-s0013,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],敏捷流程开发/S,敏捷流程开发/S,9.有敏捷流程开发经验；
1884-s0015,人工智能招聘,kimi_backs_doubao,span_mismatch,AndroidApp/S,AndroidApp上架/S | 国内Android主流发布渠道/K,AndroidApp上架/S | 国内Android主流发布渠道/K,11.有实际AndroidApp上架经验，了解国内Android主流发布渠道。
1886-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,解决问题/S,[],[],既有情怀，又有“钱”途 ▪ 合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班 ▪ 团队活动：每周的篮球和羽毛球运动，每周的分享会，每月的聚餐、生日会等。
1887-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,编程语言/K | 算法/K,代码能力/S | 常用编程语言/S | 算法/K,代码能力/S | 常用编程语言/S | 算法/K, 职位要求： 1、优秀的代码能力，掌握常用编程语言和算法；
1887-s0005,人工智能招聘,kimi_backs_doubao,type_only,推荐系统/K | 机器学习/K | 大数据处理/S,推荐系统/K | 机器学习/K | 大数据处理/K,推荐系统/K | 机器学习/K | 大数据处理/K, 2、对推荐系统、机器学习和大数据处理感兴趣，熟悉其中一项或者多项；
1888-s0002,人工智能招聘,kimi_backs_doubao,span_mismatch,C++开发/S,移动端跨平台C++开发/S,移动端跨平台C++开发/S,3.有移动端跨平台C++开发经验为佳。
1888-s0003,人工智能招聘,kimi_backs_doubao,span_mismatch,图像处理/K,图像处理开发/S,图像处理开发/S,4.有图像处理开发经验为佳；
1891-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,云计算/K,[],[],职责描述： 1、对政府行业的客户进行云计算推广和普及，负责对接公安行业政府客户；
1891-s0015,人工智能招聘,kimi_backs_doubao,span_mismatch,阿里云技术认证ACP/S,阿里云技术认证ACP/K | 阿里云专业认证/K | ACA/K | 阿里云高级认证/K,阿里云技术认证ACP/K | 阿里云专业认证/K | ACA/K | 阿里云高级认证/K, 备注：有阿里云技术认证ACP（阿里云专业认证）、ACA（阿里云高级认证）者优先
1893-s0002,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],学生管理/S | 班级学风建设/S,学生管理/S | 班级学风建设/S,3、做好学生管理及班级学风建设；
1893-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,相关专业/K,设计相关专业/K,设计相关专业/K,任职要求：1.2年以上工作经验，设计相关专业。
1897-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,工作态度/T | 考勤/T,[],[],2、薪资水平（助理）：根据个人能力水平分配适应的工作内容，根据工作内容、工作态度、考勤、配合度等综合能力评定薪资水平。
1897-s0009,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[],综合薪资水平可达到3500+3、作息时间：上班期间午休2小时、朝九晚六、周末双休、国家法定假休4、未能达到最低助理水平根据面试态度可提供实习岗位5、公司给予员工生活关怀，公司设有茶水间，员工休息室，提供微波炉等。
1898-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],软件功能模块设计/S | 软件界面美化/S,软件功能模块设计/S | 软件界面美化/S, 4、部分软件功能模块设计和软件界面美化；
1898-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,C#/S | Unity3D熟练/S,C/S | C#/S | Unity3D/S,C/S | C#/S | Unity3D/S," 3、C,C#,Unity3D熟练；"
1898-s0011,人工智能招聘,kimi_backs_doubao,span_mismatch,数学/K,图形学基础/K | 数学基础/K | 物理基础/K,图形学基础/K | 数学基础/K | 物理基础/K, 4、有较好的图形学基础、数学基础或者物理基础；
1899-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,客户资源一/K,[],[],公司提供: 1、客户资源一 专属平台，公司提供优质客户资源 纯办公室办公 无需外出 2、专业培训一主管一对一-的专业培训，快速了解业务流程知识;
1899-s0011,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],团队协作精神/T,团队协作精神/T, 4、有团队协作精神。
1903-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,大数据/K,交通领域大数据/K,交通领域大数据/K,交通领域大数据工作者更佳；
1903-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,团队合作意识/T | 表达能力/T | 协调能力/T,团队合作意识/T | 沟通表达能力/T | 综合协调能力/T,团队合作意识/T | 沟通表达能力/T | 综合协调能力/T, 5. 有良好的团队合作意识，沟通表达能力和综合协调能力。
1904-s0002,人工智能招聘,kimi_backs_doubao,span_mismatch,建筑智能化系统/K | 物联网/K | 大数据/K | 云计算/K,建筑智能化系统/K | 平安城市/K | 智能交通/K | 数字化城管/K | 教育信息化/K | 物联网/K | 大数据/K | 云计算/K,建筑智能化系统/K | 平安城市/K | 智能交通/K | 数字化城管/K | 教育信息化/K | 物联网/K | 大数据/K | 云计算/K, 3、建筑智能化系统、平安城市、智能交通、数字化城管、教育信息化、物联网、大数据、云计算等至少要精通以上3个系统；
1907-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,大数据/K | 调度/S,大数据开发/S | 查询平台建设/S | 数据传输/S | 调度/S | 主数据/K | 质量中心/K | 报表/S | Adhoc查询系统/S,大数据开发/S | 查询平台建设/S | 数据传输/S | 调度/S | 主数据/K | 质量中心/K | 报表/S | Adhoc查询系统/S, 2、参与大数据开发和查询平台建设，包括数据传输，调度，主数据，质量中心以及报表和Adhoc查询系统等；
1907-s0012,人工智能招聘,kimi_backs_doubao,span_mismatch,学习能力/T,沟通技巧/T | 数据相关系统/K | 学习能力/T,沟通技巧/T | 数据相关系统/K | 学习能力/T, 8、有良好的沟通技巧，对数据相关系统感兴趣，有良好的学习能力；
1908-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,运维管理/S,ITIL/K | 运维管理流程/K,ITIL/K | 运维管理流程/K,6、了解ITIL等运维管理流程者优先；
1909-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,理论知识/K | 数据结构/K | 算法/K,软件基础理论知识/K | 数据结构/K | 算法/K,软件基础理论知识/K | 数据结构/K | 算法/K,1、软件基础理论知识扎实，具有良好的数据结构、算法功底；
1909-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,java/S | 分布式/K | 数据挖掘/S,java/S | 分布式计算/K | 数据挖掘/K,java/S | 分布式计算/K | 数据挖掘/K," 2、精通java, 对分布式计算、数据挖掘有深入了解者优先；"
1910-s0005,人工智能招聘,kimi_backs_doubao,empty_mismatch,网络/K,[],[],公司主营：6大系统1.家庭娱乐系统（背景音乐和家庭影院）2.电动遮光系统（电动窗帘和阳光房遮光帘）3.安防监控（厂房及家庭监控摄像，防盗防火，防燃起泄漏）4.智能门锁业务（普通指纹锁，智能门锁，电子猫眼）5.全宅灯关家电智能控制，6.网络覆盖&amp;
1911-s0001,人工智能招聘,kimi_backs_doubao,empty_mismatch,学习能力/T,[],[],2.对技术有激情，有较强的独立、主动的学习能力。
1912-s0002,人工智能招聘,kimi_backs_doubao,span_mismatch,产品运营/S,用户需求挖掘/S,用户需求挖掘/S,3、在现有产品模式基础上不断创新，能基于用户需求挖掘新的产品运营思路及玩法；
1912-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,责任心/T | 主动性/T | 执行力/T,责任心/T | 主动性/T | 执行力/T | 目标感/T,责任心/T | 主动性/T | 执行力/T | 目标感/T,5、责任心，主动性、执行力和目标感强，能适应互联网公司较快的工作节奏。
1913-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,智能家居/K | 智慧城市/K,智能家居/K | 智慧城市/K | 售前/S | 项目工作/S,智能家居/K | 智慧城市/K | 售前/S | 项目工作/S, 优先条件： ●具有智能家居、智慧城市等相关行业背景售前或项目工作经验者优先考虑。
1914-s0006,人工智能招聘,kimi_backs_doubao,span_mismatch,Excel/S | SQL/S,数据敏感性/T | Excel/S | SQL/S,数据敏感性/T | Excel/S | SQL/S, 2、有较强的数据敏感性，熟练掌握Excel、SQL，了解其他常用的数据工具；
1916-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,特征工程/S | 模型训练/S | 模型优化/S,数据预处理/S | 特征工程/S | 模型训练/S | 效果评估/S | 模型优化/S | 模型上线/S,数据预处理/S | 特征工程/S | 模型训练/S | 效果评估/S | 模型优化/S | 模型上线/S,3.实现数据预处理、特征工程、模型训练、效果评估、模型优化、模型上线工作。
1916-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,理解能力/T,沟通理解能力/T | 性格乐观/T | 态度踏实/T | 积极上进/T,沟通理解能力/T | 性格乐观/T | 态度踏实/T | 积极上进/T,5.较好的沟通理解能力，性格乐观，态度踏实，积极上进；
1917-s0003,人工智能招聘,kimi_backs_doubao,span_mismatch,路由器/K | 智能音箱/K,大局观/T | 路由器/K | 智能音箱/K | 智能3C产品/K | 小家电/K,大局观/T | 路由器/K | 智能音箱/K | 智能3C产品/K | 小家电/K, 4、具有较强的大局观，对路由器、智能音箱、智能3C产品、小家电等任意行业有一定的了解；
1918-s0002,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],社交搜索/K | 知识图谱/K,社交搜索/K | 知识图谱/K,在这里，我们还可以一起探索社交搜索和知识图谱，让搜索变得更有趣与更智慧。
1918-s0009,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],互联网产品/K | 软件产品/K | 搜索行业背景/K,互联网产品/K | 软件产品/K | 搜索行业背景/K,2.3年以上互联网产品相关工作经验，熟悉各类互联网和软件产品，有搜索行业背景者优先；
1919-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,客户维护/S | 出差/S,客户维护/S,客户维护/S,（运营总监本是美女，可以做好朋友）2、工作地点在南京，需与总监进行客户维护，因需跟进大客户和工程项目，需要时会出差。
1919-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,物联网/K | 智能家居/K,[],[],备注：属于行业中较优厚薪酬，并且南京物联传感技术有限公司属于物联网智能家居行业领导者，全球标准的制定者。
1920-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,本科/K | 电子技术/K | 电子信息工程/K,本科或以上学历/K | 电子技术/K | 电子信息工程/K | 电子类专业/K,本科或以上学历/K | 电子技术/K | 电子信息工程/K | 电子类专业/K, 岗位要求: 1、本科或以上学历，电子技术、电子信息工程等相关电子类专业;
1921-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,SQL/S | MySQL/S | 数据库/K | 应用开发/S,SQL/S | MySQL数据库应用开发/S,SQL/S | MySQL数据库应用开发/S, 4. 熟悉SQL，熟悉MySQL数据库应用开发;
1921-s0011,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],跨平台开发/S,跨平台开发/S, c. 对跨平台开发有经验者优先；
1922-s0005,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],排错能力/S,排错能力/S,排错能力强；
1924-s0011,人工智能招聘,kimi_backs_doubao,span_mismatch,抗压能力强/T,抗压能力/T,抗压能力/T,抗压能力强；
1924-s0013,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[],【面试信息】1、联系人：王小姐-18109691583（同微信）2、工作地址：徐汇区虹漕路88号越虹广场A座17-20楼。
1925-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,数据提取/S | 报表制作/S,数据提取/S | 报表制作/S | 深入分析/S,数据提取/S | 报表制作/S | 深入分析/S,5、独自完成数据提取、报表制作、深入分析等；
1925-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,Python/S | Google Analytics/S | Excel/S | SQL/S,Python/S | R/S | Google Analytics/S | Excel/S | SQL/S,Python/S | R/S | Google Analytics/S | Excel/S | SQL/S,"3、熟练使用Python，R，Google Analytics, Excel，SQL等之一；"
1925-s0014,人工智能招聘,kimi_backs_doubao,empty_mismatch,让员工/T,[],[],2. 薪酬结构：建立体现能力与效率的薪酬结构，让员工的辛勤付出得到相对应的报酬；
1925-s0022,人工智能招聘,kimi_backs_doubao,empty_mismatch,朝气/T,[],[],公司位于荔湾区1850园区，便利的交通、办公环境优美舒适，团队年轻奋发有朝气，坚持以人为本的管理理念，营造和谐的企业氛围。
1926-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,数据结构/K | 算法/K | 对密码学/K | 云计算/K | 钱包安全体系优先/K | 网络安全/K,数据结构/K | 算法/K | 密码学/K | 安全协议/K | 加密算法/K | 云计算/K | 钱包安全体系/K | 终端安全/K | 网络安全/K | 内存安全/K | 存储安全/K | 密钥管理安全/K | 开发流程安全/K | 用户行为安全/K,数据结构/K | 算法/K | 密码学/K | 安全协议/K | 加密算法/K | 云计算/K | 钱包安全体系/K | 终端安全/K | 网络安全/K | 内存安全/K | 存储安全/K | 密钥管理安全/K | 开发流程安全/K | 用户行为安全/K, 5. 熟悉各种数据结构和算法，对密码学、安全协议、加密算法和云计算有研究 6. 熟悉钱包安全体系优先，包括终端安全、网络安全、内存安全、存储安全、密钥管理安全、开发流程安全和用户行为安全等。
1927-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,网络/K,网络综合布线/K | 综合布线标准/K,网络综合布线/K | 综合布线标准/K,1、熟悉网络综合布线、综合布线标准；
1927-s0007,人工智能招聘,kimi_backs_doubao,empty_mismatch,C1/L | 驾驶证/K,[],[],3.有C1及以上驾驶证者优先；
1927-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,智能化/K | 网络/K,智能化/K | 网络系统/K | 系统集成/K,智能化/K | 网络系统/K | 系统集成/K,4.有智能化、网络系统、系统集成相关工作经验优先；
1928-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,数学/K | 算法/K | 模型/S | 数据挖掘/S,数学专业/K | 金融工程专业/K | 算法/K | 模型/K | 数据挖掘/K,数学专业/K | 金融工程专业/K | 算法/K | 模型/K | 数据挖掘/K, 岗位要求： 1. 数学专业，金融工程专业或对算法，模型，数据挖掘有较深研究者优先；
1928-s0009,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],互联网产品项目/S,互联网产品项目/S, 3. 负责过至少一个完整的互联网产品项目；
1929-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,本科/K,本科或以上学历/K,本科或以上学历/K,任职要求：1、本科或以上学历，已完成学业；
1929-s0007,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],Chrome浏览器插件开发/S,Chrome浏览器插件开发/S,5、熟悉Chrome浏览器插件开发；
1929-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],Firefox浏览器插件开发/S,Firefox浏览器插件开发/S,熟悉Firefox浏览器插件开发；
1929-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,Linux/S | 操作系统/K | nginx/S | WSGI/K | HTTP/S | 网络协议/K,Linux操作系统/S | nginx/S | WSGI/S | TCP/K | HTTP/K | 网络协议/K,Linux操作系统/S | nginx/S | WSGI/S | TCP/K | HTTP/K | 网络协议/K,"6、掌握Linux操作系统，熟悉nginx，WSGI,理解TCP,HTTP等网络协议；"
1930-s0003,人工智能招聘,kimi_backs_doubao,span_mismatch,Hadoop/S | Spark/S | 搜索引擎/K | 数据挖掘/S | 机器学习/K,Hadoop/S | Spark/S | Storm/S | 搜索引擎/S | 数据挖掘/K | 机器学习/K,Hadoop/S | Spark/S | Storm/S | 搜索引擎/S | 数据挖掘/K | 机器学习/K, 4. 熟悉Hadoop、Spark、Storm、搜索引擎、数据挖掘、机器学习等技术；
1931-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,学历/K,[],[],招聘要求：（如：年龄、性别、学历、专业、工作年限、技能要求等。
1931-s0006,人工智能招聘,kimi_backs_doubao,empty_mismatch,汇报/S | 主要工作内容/K,[],[], 岗位职责：（如：工作地点、汇报上级、主要工作内容等。
1932-s0006,人工智能招聘,kimi_backs_doubao,span_mismatch,数据分析/S,信贷风控模型/K | 营销模型/K | 数据分析/S,信贷风控模型/K | 营销模型/K | 数据分析/S,任职要求1、4年以上信贷风控模型、营销模型和数据分析经验；
1932-s0012,人工智能招聘,kimi_backs_doubao,span_mismatch,逻辑思维能力/T | 数据分析/S | 创新意识/T,逻辑思维能力/T | 数据分析能力/S | 学习/T | 创新意识/T,逻辑思维能力/T | 数据分析能力/S | 学习/T | 创新意识/T,7、有较强的逻辑思维能力和数据分析能力，善于学习，有较强的创新意识。
1932-s0013,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],本科及以上/K | 统计学/K | 金融学/K | 计量经济学/K | 应用数学/K | 量化分析/K,本科及以上/K | 统计学/K | 金融学/K | 计量经济学/K | 应用数学/K | 量化分析/K,"8、本科及以上，统计学、金融学、计量经济学、应用数学或其他量化分析等相关专业优先 福利待遇 技能培训,股票期权,绩效奖金,岗位晋升,管理规范,带薪年假,定期体检,六险一金"
1933-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,H3C/K | TCSP/K | 网络/K,H3C/K | TCSP/K | 思科/K | 网络认证/K,H3C/K | TCSP/K | 思科/K | 网络认证/K," 2、拥有H3C,TCSP或思科等网络认证者优先；"
1933-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,云计算/K | 网络/K,云计算/K | 云安全/K | 技术框架/K | 产业现状/K | 网络部署架构/K,云计算/K | 云安全/K | 技术框架/K | 产业现状/K | 网络部署架构/K, 8、对云计算、云安全的技术框架、产业现状、网络部署架构等有一定的了解。
1934-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,人工智能/K | 物联网/K,[],[],在人工智能物联网爆发的时代，拥抱物联网，拥抱新时代。
1934-s0007,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],建材行业销售/K,建材行业销售/K, 职位要求： 1、针对1年以上从事建材行业销售相关工作经验者优先；
1934-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,组织能力/T | 沟通能力/T | 商务谈判/S | 责任心/T | 团队合作精神/T,组织能力/T | 沟通能力/T | 商务谈判能力/T | 责任心/T | 团队合作精神/T,组织能力/T | 沟通能力/T | 商务谈判能力/T | 责任心/T | 团队合作精神/T, 2、具有良好的组织能力、沟通能力、商务谈判能力，富有责任心和团队合作精神；
1935-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,架构设计/S,软件系统分析/S | 架构设计/S | 核心技术开发/S,软件系统分析/S | 架构设计/S | 核心技术开发/S,岗位职责： 1、进行软件系统分析、架构设计和核心技术开发；
1935-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,sql/S | MySQL/S | Oracle/S | 缓存技术/K | NoSQL技术/K,sql语言/S | MySQL/S | Oracle/S | 缓存技术/K | NoSQL技术/K,sql语言/S | MySQL/S | Oracle/S | 缓存技术/K | NoSQL技术/K, 6、精通sql语言，熟悉MySQL或Oracle，熟悉缓存技术、NoSQL技术，并有实际使用经验。
1936-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,沟通能力/T | 团队合作精神/T | 上进心/T | 学习能力/T,语言沟通能力/T | 团队合作精神/T | 上进心/T | 快速学习能力/T,语言沟通能力/T | 团队合作精神/T | 上进心/T | 快速学习能力/T,5．具有良好的语言沟通能力，团队合作精神，上进心强，具有快速学习能力；
1937-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,数据清洗/S | 元数据/S,数据清洗/S | 元数据/K | 主数据/K | 数据质量流程处理/S,数据清洗/S | 元数据/K | 主数据/K | 数据质量流程处理/S, 5、负责数据清洗，元数据、主数据、数据质量流程处理等工作；
