id,domain,review_bucket,status,codex,doubao,kimi,sentence
1984-s0039,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],教育公共知识/K | 专业基础知识/K,1.笔试笔试科目为教育公共知识笔试和专业基础知识笔试，满分为100分。
1984-s0075,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],坚持原则/T | 排除干扰/T,工作人员应坚持原则，排除干扰，确保招聘工作的公平、公正。
1986-s0004,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],博士学历和学位证书/K | 就业推荐表/K | 执业资格证/K | 职称证书/K | 临床医学/K | 博士/K | 初级/K,报名所需材料：身份证、博士学历和学位证书或就业推荐表、个人简历、执业资格证、职称证书 职位要求 专业要求 临床医学 最低学历 博士 工作年限 经验不限 职称要求 初级 工作地址 江西南昌市东湖区爱国路152号 查看地图
1987-s0010,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],政治素质/T | 道德品行/T, （二）具有良好的政治素质和道德品行；
1987-s0011,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],政治素质/T | 道德品行/T, （二）具有良好的政治素质和道德品行；
1990-s0014,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],专业/K | 技能/S,（五）具备应聘岗位所需的专业、技能等相关条件。
1990-s0015,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],专业/K | 技能/S,（五）具备应聘岗位所需的专业、技能等相关条件。
1992-s0000,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],遵纪守法/T | 品行端正/T | 身体健康/T,因科室工作需要，现招聘总务科技术人员若干名，相关事宜如下：一、招聘条件1、遵纪守法、品行端正、身体健康，满足医院岗位要求。
1992-s0001,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],遵纪守法/T | 品行端正/T | 身体健康/T,因科室工作需要，现招聘总务科技术人员若干名，相关事宜如下：一、招聘条件1、遵纪守法、品行端正、身体健康，满足医院岗位要求。
1995-s0030,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],初级及以上/K | 中级及以上专业技术资格/K,2.招聘岗位条件要求具有初级及以上和中级及以上专业技术资格的，视其认定专业技术资格情况进行聘用。
1995-s0031,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],初级及以上/K | 中级及以上专业技术资格/K,2.招聘岗位条件要求具有初级及以上和中级及以上专业技术资格的，视其认定专业技术资格情况进行聘用。
1996-s0000,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],校园门卫管理/S | 治安巡逻/S | 交通管理/S,"西北工业大学保卫（公安）处因工作需要，现面向社会公开招聘工作人员7人,具体内容如下：一、工作内容：岗位①：友谊校区安保员（4人）1.负责日常校园门卫管理、治安巡逻或交通管理等工作。"
1996-s0001,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],校园门卫管理/S | 治安巡逻/S | 交通管理/S,"西北工业大学保卫（公安）处因工作需要，现面向社会公开招聘工作人员7人,具体内容如下：一、工作内容：岗位①：友谊校区安保员（4人）1.负责日常校园门卫管理、治安巡逻或交通管理等工作。"
1996-s0002,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],进出校园人员检查/S | 物品出入检查/S | 车辆进出检查/S,2.负责进出校园人员检查、物品出入检查及车辆进出检查相关管理工作。
1996-s0003,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],进出校园人员检查/S | 物品出入检查/S | 车辆进出检查/S,2.负责进出校园人员检查、物品出入检查及车辆进出检查相关管理工作。
1996-s0004,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],校园安全保卫执勤/S | 夜班巡查/S | 突发事件处置/S | 安全防范/S,3.负责校园安全保卫执勤与夜班巡查，参加灾害事故和突发事件处置等安全防范工作。
1996-s0005,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],校园安全保卫执勤/S | 夜班巡查/S | 灾害事故/S | 突发事件处置/S | 安全防范/S,3.负责校园安全保卫执勤与夜班巡查，参加灾害事故和突发事件处置等安全防范工作。
1996-s0006,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],维护疏导/S | 巡查/S | 治理/S,4.负责校园交通的维护疏导，交通秩序的巡查和治理，保障、维护学校大型活动期间车辆秩序。
1996-s0007,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],维护疏导/S | 巡查/S | 治理/S,4.负责校园交通的维护疏导，交通秩序的巡查和治理，保障、维护学校大型活动期间车辆秩序。
1999-s0004,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],公共卫生专业技术人员/K,二、招聘职位、职数、资格条件及范围等本次招聘面向社会公开招聘20名公共卫生专业技术人员。
1999-s0005,事业单位招聘,pair_agree_kimi_diff,agree_empty,[],[],公共卫生专业技术人员/K,二、招聘职位、职数、资格条件及范围等本次招聘面向社会公开招聘20名公共卫生专业技术人员。
