id,domain,review_bucket,status,codex,doubao,kimi,sentence
1835-s0001,人工智能招聘,must_human_split,span_mismatch,优化模型/K,用户体验/K,优化模型/S | 召回/S | 分发效率/K | 用户体验/T, 2、优化模型和召回，提升财经内容的分发效率，改善用户体验；
1835-s0003,人工智能招聘,must_human_split,empty_mismatch,挖掘数据/S,[],挖掘数据/S | 改善产品/S, 4、挖掘数据，改善产品。
1835-s0004,人工智能招聘,must_human_split,span_mismatch,编程语言/K | 算法/K,代码能力/S | 编程语言/S | 算法/K,代码能力/S | 编程语言/S | 算法/S, 职位要求： 1、优秀的代码能力，掌握常用编程语言和算法；
1835-s0007,人工智能招聘,must_human_split,span_mismatch,推荐/S | 搜索 rank/S,推荐/S | 搜索/S | rank/S,推荐/S, 4、有推荐、搜索 rank 等相关工作经验优先。
1836-s0000,人工智能招聘,must_human_split,span_mismatch,项目管理/S | 技术管理/S,项目管理/S | 技术管理/S | 研发管理/S,软件行业研发/K | 项目管理/S | 技术管理/S | 研发管理/S,百度搜索马 克 数 据 网 岗位职责： 1、8年以上的软件行业研发经验，4年以上项目管理经验、技术管理或研发管理工作经验；
1836-s0001,人工智能招聘,must_human_split,span_mismatch,技术架构/K,技术难题攻关/S | 平台技术架构设计/S,技术难题攻关/S | 技术架构设计/S | 重构/S, 2、参与技术难题攻关，负责/参与平台技术架构设计、重构；
1836-s0002,人工智能招聘,must_human_split,empty_mismatch,[],业务规划/K | 技术规划/K,业务规划/K | 技术规划/K | 架构方案/K, 3、根据业务规划及技术规划制定架构方案；
1836-s0003,人工智能招聘,must_human_split,empty_mismatch,[],基础架构组件开发/S,基础架构组件开发/S | 优化/S | 维护/S, 4、负责基础架构组件开发和优化，负责开发和维护平台公用组件和模块；
1836-s0004,人工智能招聘,must_human_split,span_mismatch,需求分析/S | 技术文档/S | 审核/S,需求分析/S | 概要设计/S | 详细设计/S,需求分析/S | 概要设计/S | 详细设计/S | 审核/S, 5、参与需求分析、概要设计、详细设计等开发过程中相关技术文档的编制及审核；
1836-s0006,人工智能招聘,must_human_split,empty_mismatch,[],核心代码开发/S,技术难题/S | 核心代码开发/S, 7、解决项目中的部分技术难题，并参与完成核心代码开发；
1836-s0007,人工智能招聘,must_human_split,span_mismatch,软件工程/K | 培训/S,技术指导/S,技术指导/S | 培训/S, 8、给予初、中级软件工程师技术指导和培训。
1836-s0009,人工智能招聘,must_human_split,span_mismatch,面向对象/S | OO/K | 设计模式/K,面向对象分析/S | OO/K | AOP/K | OOP/K | 设计模式/K,面向对象分析/K | 设计/K | 开发能力/S | OO/K | AOP/K | OOP/K | 设计模式/K, 2. 具备良好的面向对象分析、设计、开发能力和思想，精通OO、AOP、OOP及设计模式；
1836-s0010,人工智能招聘,must_human_split,span_mismatch,Java/S | 微服务/K | Spring/S | 项目开发/S,Java EE/S | 微服务框架/K | Spring boot/S | Spring cloud/S | 项目开发/S,专业技术基础/K | Java EE相关技术/S | 微服务框架/S | Spring boot/S | Spring cloud/S | 项目开发经验/S," 3. 具有深厚的专业技术基础，精通Java EE相关技术，熟悉微服务框架Spring boot,Spring cloud框架并有实际的项目开发经验；"
1836-s0011,人工智能招聘,must_human_split,span_mismatch,前台框架/S | jquery/S | Ext/K,前台框架/K | bootstrap/S | jquery/S | Ext/S | EasyUI/S,前台框架/S | bootstrap/S | jquery/S | Ext/S | EasyUI/S, 4. 熟悉前台框架，如bootstrap、jquery、Ext、EasyUI等；
1836-s0012,人工智能招聘,must_human_split,span_mismatch,网络/K | 系统架构/K | 分布式/K | 大数据处理/S | HDFS/S | Mangodb/K | Redis/S | Memcached/K | Kafka/S | 优缺点/K,网络应用架构/K | 系统架构/K | 分布式缓存/K | 消息队列/K | 大数据处理/S | 远程调用/K | HDFS/S | Mangodb/S | Redis/S | Memcached/S | Kafka/S | Dubbo/S,网络应用架构/K | 系统架构/K | 分布式缓存/K | 消息队列/K | 大数据处理/K | 远程调用/K | HDFS/S | Mangodb/S | Redis/S | Memcached/S | Kafka/S | Dubbo/S, 5. 熟悉网络应用架构和系统架构，对分布式缓存、消息队列、大数据处理、远程调用等技术至少有2项有研究，熟悉HDFS、Mangodb、Redis、Memcached、 Kafka、Dubbo中的2项以上的技术，了解其原理和使用其优缺点，并有实战经验者优先；
1836-s0013,人工智能招聘,must_human_split,span_mismatch,Maven/S,Maven/S | 构建工具/K,Maven构建工具/S, 6. 熟悉掌握Maven构建工具；
1836-s0015,人工智能招聘,must_human_split,span_mismatch,数据库/K | MySql/S | Oracle/S | SqlServer/S | 集群/S,MySql/S | Oracle/S | SqlServer/S,MySql/S | Oracle/S | SqlServer/S | 备份/S | 集群/S, 8. 熟练使用常用数据库MySql、Oracle、SqlServer等的备份、集群等；
1836-s0019,人工智能招聘,must_human_split,span_mismatch,php/S | python/S | go/S | 物联网/K,php/S | python/S | go/S | 电力行业/K | 信息化项目/S | 物联网项目/S,php/S | python/S | go/S | 能源/K | 电力行业信息化项目/K | 物联网项目/K, 10. 了解php、python、go等语言，并有实际项目经验者优先 11. 做过能源、电力行业信息化项目、物联网项目者优先。
1837-s0022,人工智能招聘,must_human_split,empty_mismatch,程序开发/S | AI/S | 大数据/K | 管理/S | 推广/K,[],AI/K | 大数据/K,"公司致力于刷脸支付.小程序开发,网站开发等：以AI和大数据为基础，打造全球聚合新收银支付和共享综合平台，通过先进的技术和模式赋能小微企业，线下实体店，解决经营，管理，推广 销售等方面遇到的问题。"
1838-s0001,人工智能招聘,must_human_split,span_mismatch,广告资源组合/K | 广告投放/S,广告资源组合/K | 账户运营优化/S | 广告投放/S | 账户优化/S,广告投放/S | 账户优化/S,2、从广告资源组合及账户运营优化的角度对接直客广告主，指导客户广告投放及账户优化，提升广告收入。
1838-s0002,人工智能招聘,must_human_split,span_mismatch,KA客户/K | 广告投放/S | 监测/S,KA客户/K | 广告投放数据监测/S,广告投放数据监测/S,3、针对KA客户，形成一套完整的广告投放数据监测体系。
1838-s0004,人工智能招聘,must_human_split,empty_mismatch,[],功能迭代/S,商业化/K,5、同时关注各广告平台的相关行业资讯，推动内部商业化的相关功能迭代，提升商业化收入。
1838-s0005,人工智能招聘,must_human_split,span_mismatch,本科及以上学历/K | 计算机/K | 统计/S | 相关专业/K,行业投放指导手册/S | 本科及以上学历/K | 计算机/K | 统计/K | 经济/K | 数理/K | 信息/K,本科及以上学历/K | 计算机/K | 统计/K | 经济/K | 数理/K | 信息/K,6、不定期整理及输出行业投放指导手册任职要求：1、学历背景：本科及以上学历，计算机、统计、经济、数理、信息等相关专业优先；
1838-s0007,人工智能招聘,must_human_split,span_mismatch,建模/S | 数理统计/K | 数据分析/S | 数据挖掘/S | 算法/K,数据源/K | 组合分析/S | 建模/S | 数理统计/K | 数据分析/S | 数据挖掘/S | 算法/K,建模/S | 数理统计/K | 数据分析/S | 数据挖掘/S | 常用算法/S,3、熟悉多种数据源深度诊断性组合分析、挖掘和建模、数理统计、数据分析、数据挖掘以及常用算法；
1838-s0008,人工智能招聘,must_human_split,empty_mismatch,[],互联网公司/K | BI/K | 广告运营分析/S,BI/K | 广告运营分析/S,4、三年以上大中型互联网公司经营或BI相关工作经验，互联网公司广告运营分析优先；
1838-s0009,人工智能招聘,must_human_split,span_mismatch,逻辑分析能力/T | 严谨/T,业务逻辑敏感/T | 逻辑分析能力/T | 系统性思维/T | 数据思维/T | 数据决策意识/T | 思维缜密/T | 做事认真严谨/T,逻辑分析能力/T | 系统性思维能力/T | 数据思维/T | 数据决策意识/T | 思维缜密/T | 认真严谨/T,5、对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，优秀的数据思维和数据决策意识，且思维缜密，做事认真严谨；
1838-s0011,人工智能招聘,must_human_split,span_mismatch,解决问题/S,团队合作/T | 沟通反馈/T,团队合作能力/T | 沟通反馈能力/T | 解决问题/T,7、具备团队合作能力，能良好的沟通反馈能力，协调跨部门需求和解决问题；
1838-s0012,人工智能招聘,must_human_split,span_mismatch,广告投放/S | 踏实/T | 细心/T | 抗压能力强/T,踏实/T | 细心/T | 数据敏感度/T | 抗压能力/T,协助销售/S | 指导客户广告投放/S | 优化广告效果/S | 踏实/T | 细心/T | 数据敏感度/T | 抗压能力/T,一句话介绍工作内容：base在广告销售团队，协助销售，指导客户广告投放，优化广告效果，提升广告主的消耗以完成团队的销售目标特质：踏实、细心、有数据敏感度、抗压能力强
1839-s0002,人工智能招聘,must_human_split,empty_mismatch,[],设备接入/S | 系统平台/K | 推流/S | 拉流/S,SDK/S | 推流/S | 拉流/S, 3、能够快速熟悉外部设备的SDK，并将设备接入现有系统平台，实现推流和拉流操作；
1839-s0003,人工智能招聘,must_human_split,span_mismatch,优化/S,视频编解码/S,视频编解码/S | 优化/S, 4、实现视频编解码功能和相关平台的优化；
1839-s0006,人工智能招聘,must_human_split,span_mismatch,RTCP协议/K,视频行业/K | RTCP协议/K | 协议解析/S | 编程/S,视频行业/K | RTP/RTCP协议/K | RTP/RTCP协议解析编程经验/S,"对视频行业有深入的认识和理解 2.精通RTP/RTCP协议,有丰富的RTP/RTCP协议解析编程经验;"
1839-s0007,人工智能招聘,must_human_split,span_mismatch,directshow/S,directshow/S | OPENGL/S | 开发/S,directshow/S | OPENGL开发/S, 3.熟悉directshow，OPENGL开发;
1839-s0008,人工智能招聘,must_human_split,span_mismatch,视频Codec/K | H263/K | 系统开发/S | 图像识别/K | 算法开发/S,视频Codec/K | H263/K | H264/K | 语音通讯开发/S | 语音输入输出技术/K | 视频系统开发/S | 视频图像识别算法开发/S,视频Codec/K | H263/K | H264/K | 语音通讯开发经验/S | 语音输入输出技术/K | 流媒体/K | 视频系统开发及优化经历/S | 视频图像识别算法开发经验/S," 4.熟悉视频Codec，熟悉H263, H264等. 5.有语音通讯开发经验，了解语音输入输出技术，更佳 6.有流媒体或视频系统开发及优化经历者优先. 7.有视频图像识别算法开发经验 （来源 马克数据网）"
1840-s0000,人工智能招聘,must_human_split,span_mismatch,大数据平台/K,智能交通/K | 大数据平台/K | 运营/S,大数据平台/K | 运营工作/S | 业务营运效益/S | 管理团队/S | 经营战略/K | 年度业务计划/S,岗位职责：1、这个岗位主要负责公司智能交通大数据平台项目的运营工作，提升业务营运效益，带领公司的管理团队，执行公司的经营战略，完成公司的年度业务计划；
1840-s0001,人工智能招聘,must_human_split,empty_mismatch,实施/S,[],营销策略/K | 营销预算/K | 工作计划/S,2、负责公司全年整体营销策略的拟定与实施，并对营销预算进行整体预测，制定工作计划并实施；
1840-s0002,人工智能招聘,must_human_split,span_mismatch,市场营销/K,公关策略/K | 实施方案/S,市场目标/K | 公关策略/K | 市场营销工作/S,3、组织分解落实市场目标、公关策略和具体实施方案，全面负责政府项目的市场营销工作；
1840-s0003,人工智能招聘,must_human_split,empty_mismatch,[],推广模式/K | 市场管理规范/K,市场团队/S | 管理体系/K | 推广模式/S | 市场管理规范/K | 工作流程/S,4、负责组建市场团队并完善管理体系和推广模式，制定和完善市场管理规范和工作流程；
1840-s0004,人工智能招聘,must_human_split,span_mismatch,协调/T,部门协调/T | 团队执行/S,协调/T | 资源/S | 策划/S | 团队/T | 市场工作计划/S,5、负责与各相关部门协调，合理调配利用资源，策划并带领团队执行市场工作计划。
1841-s0001,人工智能招聘,must_human_split,span_mismatch,策划/S | 数据分析/S,数据分析/S,策划与执行/S | 数据分析/S | 挖掘/S | 总结效果/S | 优化解决方案/S, 2、参与策划与执行，对平台数据分析和挖掘，定期总结效果，优化解决方案；
1841-s0002,人工智能招聘,must_human_split,empty_mismatch,管理/S,[],地推团队/S | 组建与管理/S | 拓展渠道/S | 商业合作伙伴/S," 3、地推团队的组建与管理，拓展渠道及发展商业合作伙伴, 并对数据做分析总结；"
1841-s0005,人工智能招聘,must_human_split,empty_mismatch,[],业务考核/S | 技能指导/S,业务考核/S | 技能指导/S | 管理制度/K, 5、负责对员工入职后的各项工作安排，业务考核及技能指导，完善各项管理制度。
1841-s0006,人工智能招聘,must_human_split,span_mismatch,市场营销/K | 电子商务/K | 大专/K | 医疗行业/K,市场营销/K | 电子商务/K | 广告/K | 大专以上学历/K | 口腔医疗行业/K,市场营销/K | 电子商务/K | 广告/K | 大专以上学历/K | 同岗位经验/S | 口腔医疗行业经验/S, 任职要求： 1、市场营销、电子商务、广告、专业，大专以上学历，2年以上同岗位经验，口腔医疗行业经验优先；
1841-s0007,人工智能招聘,must_human_split,span_mismatch,独立思维/T | 沟通协调能力/T | 商务谈判/S,独立思维/T | 沟通协调能力/T | 商务谈判技巧/S,独立思维/T | 市场触觉敏锐/T | 沟通协调能力/T | 商务谈判技巧/S, 2、独立思维，市场触觉敏锐，较强的沟通协调能力及商务谈判技巧；
1841-s0008,人工智能招聘,must_human_split,span_mismatch,承压能力强/T,团队建设管理/S | 承压能力/T,团队建设管理经验/T | 承压能力/T,团队建设管理经验，承压能力强；
1842-s0000,人工智能招聘,must_human_split,span_mismatch,产品规划/S,安防行业/K | 市场趋势/K | 产品规划/K,安防行业市场趋势/K | 产品规划/K | 产品研发推广计划/S,岗位职责： 1.把握安防行业市场趋势，并根据公司的情况和产品规划，制定产品研发推广计划；
1842-s0001,人工智能招聘,must_human_split,empty_mismatch,[],新品上市全案跟踪/S,新品上市全案跟踪/S | 新产品上市推广计划/S | 后续评估/S, 2.产品线内新品上市全案跟踪，新产品上市推广计划的实施和后续评估；
1842-s0003,人工智能招聘,must_human_split,span_mismatch,销售/S | 研发/S,解决方案/S,协调/T | 市场/K | 销售/K | 生产/K | 研发/K | 解决方案/S, 4.以产品负责人的角色，协调市场、销售、生产、研发等部门，共同寻求解决方案；
1842-s0005,人工智能招聘,must_human_split,type_only,售后培训/K,售后培训/S,售前/K | 售后培训/S, 6.协助营销中心做好各种售前、售后培训。
1842-s0006,人工智能招聘,must_human_split,span_mismatch,通信行业/K | 智能家居/K | 产品策划/S,安防行业/K | 电子通信行业/K | 智能家居行业/K | 产品经理/S | 产品策划管理/S,安防行业/K | 电子通信行业/K | 智能家居行业/K | 产品经理经验/S | 产品策划管理经验/S, 任职要求： 1.两年以上安防行业、电子通信行业、智能家居行业产品经理经验或产品策划管理经验；
1842-s0008,人工智能招聘,must_human_split,span_mismatch,需求分析/S,安防产品/K | 需求分析/S | 产品发布/S,安防产品整体实现过程/K | 需求分析/S | 产品发布/S | 用户需求/K, 3.熟悉安防产品整体实现过程，包括从需求分析到产品发布，深刻理解用户需求；
1842-s0009,人工智能招聘,must_human_split,span_mismatch,沟通能力/T | 团队协作能力/T | 独立工作能力/T | 敬业精神/T | 解决问题/S,跨部门沟通/T | 团队协作/T | 独立工作能力/T | 敬业精神/T,跨部门沟通能力/T | 团队协作能力/T | 独立工作能力/T | 敬业精神/T | 解决问题的能力/T, 4.良好的跨部门沟通能力和团队协作能力，独立工作能力强，态度积极，有敬业精神和解决问题的能力；
1842-s0010,人工智能招聘,must_human_split,span_mismatch,数据分析/S | 谈判/S,数据分析/S | 谈判能力/T,数据分析能力/S | 谈判能力/T, 5.数据分析能力强及良好的分析、谈判能力。
1843-s0002,人工智能招聘,must_human_split,span_mismatch,数据平台/K,数据平台/K | 数据管理/S | 研发规范/K | 质量规范/K | 保障规范/K,数据平台/K | 数据管理工作/S | 研发规范/K | 质量规范/K | 保障规范/K, 3、负责数据平台相关数据管理工作，如研发规范、质量规范、保障规范的制定与推动实施落地；
1843-s0003,人工智能招聘,must_human_split,span_mismatch,用户画像/K,数据产品/K | 用户画像/K | 设计/S | 研发/S,数据产品/K | 用户画像/K | 设计/S | 研发/S | 业务团队/K | 数据需求/K | 研发支撑/S, 4、负责数据产品如用户画像等设计、研发，负责来自业务团队数据需求的研发支撑。
1843-s0004,人工智能招聘,must_human_split,span_mismatch,Linux/S | SQL/S,Linux开发/S | SQL/S | ETL开发/S,Linux开发技术/S | SQL/S | ETL开发经验/S, 任职资格: 1、熟悉Linux开发技术，有SQL、ETL开发经验；
1843-s0005,人工智能招聘,must_human_split,span_mismatch,Hadoop/S | Hive/S | Spark/S | 大数据/K | Shell/S | Python/S | Perl/S | 脚本语言/K,Hadoop/S | Hive/S | Spark/S | 大数据技术/K | HiveSQL性能调优/S | Shell/S | Python/S | Perl/S | 脚本语言/S,Hadoop/S | Hive/S | Spark/S | 大数据技术/K | HiveSQL性能调优经验/S | Shell/S | Python/S | Perl/S, 2、了解Hadoop/Hive/Spark等大数据技术，有较丰富的HiveSQL性能调优经验，至少熟练使用Shell、Python、Perl等脚本语言之一；
1843-s0006,人工智能招聘,must_human_split,span_mismatch,数据仓库/K,数据仓库建设/K,数据仓库建设/K | 数据仓库建设项目经验/S, 3、了解数据仓库建设基本思路，有数据仓库建设项目经验；
1843-s0007,人工智能招聘,must_human_split,span_mismatch,电商行业/K,互联网/K | 电商行业/K | 数据开发/S,数据开发经验/S, 4、具备互联网/电商行业的数据开发经验优先考虑；
1843-s0008,人工智能招聘,must_human_split,span_mismatch,团队合作精神/T | 分析/S | 沟通能力/T,工作认真/T | 负责/T | 仔细/T | 团队合作精神/T | 沟通能力/T,团队合作精神/T | 沟通能力/T, 5、工作认真、负责、仔细，有良好的团队合作精神，良好的分析及沟通能力。
1844-s0002,人工智能招聘,must_human_split,span_mismatch,产品开发/S,技术团队协作/T | 产品开发/S | 用户需求/K,[], - 与技术团队协作，确保产品开发符合用户需求。
1845-s0000,人工智能招聘,must_human_split,span_mismatch,人工智能/K | 英语/L,人工智能英语产品/K,[],职责描述： 1、对公司运营的人工智能英语产品内容进行丰富和完善。
1845-s0001,人工智能招聘,must_human_split,span_mismatch,高中/K | 英语/L,英语知识图谱/K | 考试题库/K,[], 2、梳理并完善完善小初高中英语知识图谱，按知识难易程度，完善考试题库。
1845-s0003,人工智能招聘,must_human_split,span_mismatch,教学管理/S | 产品管理/S | 指导/S,教学管理/S | 教学产品管理/S,[], 3、教学管理：负责公司的教学产品管理工作，对中小学教学团队进行指导、改进教学质量；
1845-s0005,人工智能招聘,must_human_split,span_mismatch,运营推广/S,卖点提炼/S | 知识培训/S,[], 4、运营推广：确定产品课程核心竞争力、辅助运营进行产品课程卖点提炼，并为产品课程的宣传、销售提供支持和产品课程知识培训。
1845-s0007,人工智能招聘,must_human_split,empty_mismatch,[],课程研发设计/S | 一线教学/S,课程研发设计/S | 一线教学工作/S, 2、5年以上培训机构课程研发设计或者一线教学工作经验；
1845-s0008,人工智能招聘,must_human_split,empty_mismatch,[],培训能力/S | 课程录制/S,培训能力/T | 课程录制经验/S, 3、具有较强的演说及培训能力，有课程录制经验；
1845-s0009,人工智能招聘,must_human_split,span_mismatch,团队管理/S,团队建设/S | 团队管理/S,团队建设经验/T | 团队管理能力/T, 4、优秀的团队建设经验，团队管理能力强，善于协调团队的工作；
1845-s0011,人工智能招聘,must_human_split,span_mismatch,逻辑性强/T | 表达能力/T,逻辑性强/T | 语言表达能力/T,逻辑性/T | 语言表达能力/T,逻辑性强和良好的语言表达能力；
1846-s0005,人工智能招聘,must_human_split,empty_mismatch,[],反作弊平台建设/S | 本科以上学历/K | 数学/K | 计算机/K | 机器学习/K | 数据挖掘/K | C/S | C++/S | JAVA/S | 脚本语言/S | python/S | matlab/S | 大规模数据挖掘/K | 分布式计算/K,反作弊模型/K | 异常检测算法/K | 反作弊体系/K | 反作弊平台/S | 本科以上学历/K | 数学/K | 计算机相关专业/K | 机器学习/K | 数据挖掘/K | C/C++/S | JAVA/S | 大规模数据挖掘/K | 机器学习/K | 分布式计算/K | 机器学习领域/K, 薪酬：base/年＊14-16个月＋期权＋各种福利＋成长空间 各种零食、不定期outing，固定活动日 岗位职责 1、反作弊模型的设计和研发 2、异常检测算法的设计和研发 3、反作弊体系和反作弊平台建设 岗位要求 1、本科以上学历，数学、计算机相关专业 2、数学、机器学习基础扎实 3、精通常用的数据挖掘方法的理论基础及应用 4、精通C/C++或JAVA编程，会至少一门脚本语言python/matlab等 5、熟悉大规模数据挖掘、机器学习、分布式计算中一项或多项，具备实际工作经验 6、了解机器学习领域的最新进展，能够快速学习新理论和方法 简历请发：raoying@ishumei.com 欢迎加QQ交流：3042131761 【您能得到的】 o 在这里，你能接触到最新的大数据技术，解决实时数据、大数据处理、算法、数据挖掘的技术难题，了解大数据行业的价值源泉。
1846-s0010,人工智能招聘,must_human_split,empty_mismatch,大数据/K | Hadoop/S | Spark/S | 机器学习/K | 深度学习/K | 强化学习/K | 图像识别/K | 搜索引擎/K | 自然语言处理/K,[],Hadoop/S | Spark/S | 机器学习/K | 深度学习/K | 强化学习/K | 图像识别/K | 搜索引擎/K | 自然语言处理/K,"基于日渐成熟的大数据技术（例如：Hadoop, Spark, 机器学习，深度学习、强化学习、图像识别，搜索引擎和自然语言处理等）挖掘数据内部的价值 核心产品反欺诈SaaS云服务：Data-R 风险决策系统、Data-X垃圾文本识别引擎、Data-M垃圾图片识别引擎、Data-V欺诈账户识别引擎。"
1846-s0011,人工智能招聘,must_human_split,empty_mismatch,机器学习/K | 强化学习/K,[],机器学习模型/K | 强化学习/K | 实时反欺诈解决方案/S,通过领先的机器学习模型和强化学习技术，提供完整的实时反欺诈解决方案。
1847-s0000,人工智能招聘,must_human_split,span_mismatch,Spark/S | 大数据处理/S,Spark技术栈/K,Spark技术栈/S | 大数据处理/K | 应用框架/S,工作职责： 1、负责搭建以Spark技术栈为核心的大数据处理应用框架；
1847-s0001,人工智能招聘,must_human_split,empty_mismatch,数据处理/S,[],金融数据处理架构/S, 2、根据实际的业务需求，设计出合理的金融数据处理架构和流程，助力业务高速发展；
1847-s0002,人工智能招聘,must_human_split,empty_mismatch,计算机相关专业/K | 本科学历/K,[],计算机相关专业/K | 本科学历以上/K, 任职要求： 1、计算机相关专业，本科学历以上，至少5年工作经验；
1847-s0003,人工智能招聘,must_human_split,span_mismatch,Spark/S,Spark Streaming/S,Spark Streaming/S | Spark/S | 源码修改能力/S, 2、精通Spark Streaming，对Spark有源码修改能力；
1847-s0006,人工智能招聘,must_human_split,span_mismatch,系统设计/S | 开发/S,复杂事件处理/K | CEP/K | 系统设计/S,复杂事件处理（CEP）/K | 系统设计/S | 开发/S, 5、从事过复杂事件处理（CEP）的系统设计与开发；
1847-s0007,人工智能招聘,must_human_split,span_mismatch,自我驱动/T,自我驱动/T | 自主学习/T | 分析方法/K,自我驱动/T | 自主学习/T | 新的技术/K | 分析方法/K | 创新/T, 6、自我驱动，自主学习新的技术和分析方法，并勇于在业务上进行创新。
1848-s0000,人工智能招聘,must_human_split,empty_mismatch,[],数据支持/S,深度分析/S | 挖掘/S | 数据支持/K,1、负责对数据进行深度分析和挖掘，为优化产品的设计提供数据支持；
1848-s0001,人工智能招聘,must_human_split,span_mismatch,数据挖掘/S | 预测模型/K | 数据监控/S,专题研究/S | 数据挖掘/S,专题研究/S | 数据挖掘/S | 预测模型/K | 数据监控流程/S | 数据评价模型/K, 2、负责对业务运营的各环节进行有价值的专题研究，如对数据挖掘和预测模型的研究、完善重要数据监控流程、探索对运营工作的数据评价模型等等；
1848-s0002,人工智能招聘,must_human_split,span_mismatch,沟通/T | 数据统计/S,数据统计/S,沟通/T | 数据统计/S | 分析/S, 3、与业务团队紧密沟通和联系，解决各部门数据统计和分析需求；
1848-s0003,人工智能招聘,must_human_split,span_mismatch,数据挖掘/S | 数据分析/S,用户标签属性/K | 行业数据/K | 行业发展潮流/K | 数据挖掘/K | 数据分析/K,用户标签属性/K | 行业数据/K | 数据挖掘/S | 数据分析/S | 技术发展方向/K | 研究成果/K, 4、探索并归纳用户标签属性及行业数据及指标，了解行业发展潮流指向及数据情况，负责跟踪数据挖掘和数据分析领域的技术发展方向，定期共享研究成果。
1848-s0004,人工智能招聘,must_human_split,span_mismatch,相关专业/K | 统计学/K | 经济学/K | 硕士/K,统计学/K | 经济学/K | 硕士以上学历/K,软件电商相关专业/K | 统计学/K | 经济学/K | 硕士以上学历/K, 任职要求： 1、软件电商相关专业，统计学、经济学等相关专业，硕士以上学历；
1848-s0005,人工智能招聘,must_human_split,span_mismatch,数据分析/S,大数据分析/S,大数据分析经验/S, 2、有至少3年以上相关工作经验，有大数据分析经验者优先；
1848-s0006,人工智能招聘,must_human_split,span_mismatch,数据分析/S | 建模/S | 相关专业/K,数据分析/S | 建模/S,数据分析/S | 挖掘/S | 建模经验/S | 数据分析相关专业/K, 3、 1年以上数据分析，挖掘和建模经验，数据分析相关专业；
1848-s0007,人工智能招聘,must_human_split,span_mismatch,数据分析/S | 数据模型/K,数据分析能力/S,数据分析能力/S | 理解业务/T | 设计/S | 数据模型/K, 4、具有优秀的数据分析能力，能快速理解业务，并设计相应的数据模型；
1848-s0008,人工智能招聘,must_human_split,span_mismatch,SQL/S | SPSS/S | SAS/S | 数据分析/S,SQL/S | SPSS/S | SAS/S | Weka/S | R/S | 数据分析软件/K,SQL/S | SPSS/S | SAS/S | Weka/S | R/S, 5、能够熟练地使用SQL，掌握SPSS、SAS、Weka、R等相关数据分析软件之一；
1848-s0009,人工智能招聘,must_human_split,span_mismatch,数据库/K | Hadoop/S,数据库内分析/S | Hadoop/S | Mahout/S | 大规模并行分析/S,数据库内分析/S | Hadoop Mahout大规模并行分析/S,熟悉数据库内分析或者Hadoop Mahout大规模并行分析者优先；
1848-s0010,人工智能招聘,must_human_split,span_mismatch,数据挖掘/S,用户深度属性/K | 网站用户行为研究/S | 数据挖掘/S,用户深度属性背景/K | 互联网相关行业背景/K | 网站用户行为研究/K | 数据挖掘经验/S, 6、了解用户深度属性背景，有互联网相关行业背景，有网站用户行为研究和数据挖掘经验者优先；
1848-s0011,人工智能招聘,must_human_split,span_mismatch,责任心强/T | 团队精神/T | 学习能力/T | 沟通能力/T,工作态度认真/T | 责任心/T | 热情/T | 团队精神/T | 学习能力/T | 沟通能力/T,责任心/T | 团队精神/T | 学习能力/T | 沟通能力/T, 7、工作态度认真、责任心强，热情有干劲，富于团队精神，有很强的学习能力，沟通能力。
1849-s0001,人工智能招聘,must_human_split,empty_mismatch,大数据/K | 人工智能/K,[],大数据/K | 人工智能/K | 金融科技/K,公司借助大数据、人工智能等金融科技，依托银行、P2P、证券和保险等近百家合作平台，致力于整合产品资源、渠道资源和技术资源，构筑多元化综合服务平台。
1849-s0004,人工智能招聘,must_human_split,span_mismatch,表达能力/T | 学历/K,电话沟通/S | 贷款服务/S | 语言表达能力/T,语言表达能力强/T," 一．招聘职位：电话客服：通过电话沟通需求贷款人员为客户提供贷款服务, 二．招聘要求：年龄要求18-35岁，语言表达能力强：学历不限，有工作经验者优选, 三．薪资待遇：底薪2500+提成10%-15%,月综合8000以上, 四．上班时间：早上9:30-12:00，下午2:00-6:30， 周末双休，节假日带薪休假, 有什么不清楚的可以点击屏幕下方的在线交谈与我取得联系，也可以直接来电咨询"
